pid,name,date_of_birth,date_of_death
7609115,Stephen Dykes Bower,1903-04-18T00:00:00Z,1994-11-11T00:00:00Z
7609502,Stephen Hodder,1956-01-01T00:00:00Z,
7609494,Stephen Hills,1771-08-10T00:00:00Z,1844-10-17T00:00:00Z
5714903,Sigfrid Ericson,1879-10-07T00:00:00Z,1958-01-22T00:00:00Z
5711623,Augusto César Ferrari,1871-08-31T00:00:00Z,1970-07-04T00:00:00Z
5713267,Rolf Engströmer,1892-01-20T00:00:00Z,1970-08-02T00:00:00Z
5714719,Harald Ericson,1890-01-03T00:00:00Z,1972-01-13T00:00:00Z
7789791,Thomas Franklin Schneider,1859-01-01T00:00:00Z,1938-01-01T00:00:00Z
7789801,Thomas Frazer,1821-08-08T00:00:00Z,1904-03-16T00:00:00Z
5717562,Henry Austin,1804-12-04T00:00:00Z,1891-12-17T00:00:00Z
5717544,Henry Augustus Sims,1832-01-01T00:00:00Z,1875-01-01T00:00:00Z
6138720,George Howe,1886-01-01T00:00:00Z,1955-04-16T00:00:00Z
6138720,George Howe,1886-01-01T00:00:00Z,1955-01-01T00:00:00Z
6138508,James M. McMichael,1870-12-14T00:00:00Z,1944-10-03T00:00:00Z
6223764,John Buckler,1770-11-30T00:00:00Z,1851-12-06T00:00:00Z
6222090,John Blackett,1818-10-08T00:00:00Z,1893-01-08T00:00:00Z
5486156,Frank Darling,1850-02-17T00:00:00Z,1923-05-19T00:00:00Z
5716589,Henrik Vilhelm Brinkopff,1823-06-30T00:00:00Z,1900-05-15T00:00:00Z
5717045,Nils Einar Eriksson,1899-07-10T00:00:00Z,1978-02-09T00:00:00Z
6236695,John H. Addams,1822-07-12T00:00:00Z,1881-08-17T00:00:00Z
6236460,Per Emanuel Werming,1840-02-10T00:00:00Z,1920-07-20T00:00:00Z
6121462,Santos Angel Otxandategi,1749-10-31T00:00:00Z,1803-01-01T00:00:00Z
6121462,Santos Angel Otxandategi,1749-10-31T00:00:00Z,1802-01-01T00:00:00Z
6121462,Santos Angel Otxandategi,1749-01-01T00:00:00Z,1803-01-01T00:00:00Z
6121462,Santos Angel Otxandategi,1749-01-01T00:00:00Z,1802-01-01T00:00:00Z
6121253,Santiago Esteban de la Mora,1902-01-01T00:00:00Z,1988-01-01T00:00:00Z
6784694,Massimiliano Palombara,1614-12-14T00:00:00Z,1685-07-16T00:00:00Z
6790080,Matthew Arbuckle,1778-12-28T00:00:00Z,1851-06-11T00:00:00Z
6786671,Mateus Fernandes,1401-01-01T00:00:00Z,1515-04-10T00:00:00Z
6790213,Matthew Brettingham,1725-01-01T00:00:00Z,1803-03-18T00:00:00Z
6238301,John Hawks,1731-01-01T00:00:00Z,1790-02-16T00:00:00Z
6238272,John Hawes,1876-09-07T00:00:00Z,1956-06-26T00:00:00Z
6238419,"John Hays Hammond, Jr.",1888-04-13T00:00:00Z,1965-02-12T00:00:00Z
6238090,John Hartwell Cocke,1780-09-19T00:00:00Z,1866-06-24T00:00:00Z
6238426,John Hayward,1808-01-01T00:00:00Z,1891-01-01T00:00:00Z
5718453,Henry Bowman,1814-01-01T00:00:00Z,1883-05-14T00:00:00Z
5718005,Henry Bell,1647-01-01T00:00:00Z,1711-01-01T00:00:00Z
5717577,Henry Avray Tipping,1855-08-22T00:00:00Z,1933-11-16T00:00:00Z
5717582,Baltasar Dreveton,1750-01-01T00:00:00Z,
6793407,Maurice Perrault,1857-06-12T00:00:00Z,1909-02-11T00:00:00Z
6793529,Maurice Webb,1880-01-01T00:00:00Z,1939-01-01T00:00:00Z
6793532,Maurice Webster,1899-11-13T00:00:00Z,1978-02-10T00:00:00Z
7790037,Thomas Gill,1870-01-01T00:00:00Z,1941-01-01T00:00:00Z
7790027,Thomas Gilbert,1706-01-01T00:00:00Z,1776-01-01T00:00:00Z
6140876,James Pain,1779-01-01T00:00:00Z,1877-01-01T00:00:00Z
6141275,James Piers St Aubyn,1815-04-06T00:00:00Z,1895-05-08T00:00:00Z
6141351,James Polshek,1930-01-01T00:00:00Z,
6141602,"James R. Edmunds, Jr.",1890-04-01T00:00:00Z,1953-02-04T00:00:00Z
6141324,James Playfair,1755-08-05T00:00:00Z,1794-02-23T00:00:00Z
6236798,Melchior Wernstedt,1886-08-29T00:00:00Z,1973-02-01T00:00:00Z
6236803,John H. Edelmann,1852-01-01T00:00:00Z,1900-01-01T00:00:00Z
6237144,John H. Williams,1953-06-17T00:00:00Z,
5485743,Frank Chamberlain Clark,1872-01-01T00:00:00Z,1957-01-01T00:00:00Z
6238631,Axel Wetterberg,1877-05-29T00:00:00Z,1938-06-13T00:00:00Z
6238705,Gunnar Wetterling,1891-05-05T00:00:00Z,1967-12-25T00:00:00Z
6238789,John Henry Devereux,1840-07-26T00:00:00Z,1920-03-16T00:00:00Z
6235865,Thure Wennberg,1759-07-01T00:00:00Z,1818-01-23T00:00:00Z
6235258,John Gibson,1817-06-02T00:00:00Z,1892-12-23T00:00:00Z
6127968,"James ""Gentleman Jim"" Robinson",1799-10-06T00:00:00Z,1875-10-15T00:00:00Z
6141803,Teodoro de Anasagasti,1880-01-01T00:00:00Z,1938-08-21T00:00:00Z
5486231,Heikki Taskinen,1940-05-15T00:00:00Z,1992-12-17T00:00:00Z
5486366,Frank E. Edbrooke,1840-01-01T00:00:00Z,1921-05-03T00:00:00Z
6122894,Sebastián Feringán,1700-01-19T00:00:00Z,1762-05-20T00:00:00Z
6123872,Segundo Viloria Escarda,1855-01-01T00:00:00Z,1923-01-01T00:00:00Z
6237914,"John Harris, Jr.",1716-01-01T00:00:00Z,1791-07-29T00:00:00Z
6237552,Johan August Westerberg,1836-10-28T00:00:00Z,1900-05-26T00:00:00Z
6238016,John Harry Grainger,1854-11-30T00:00:00Z,1917-04-13T00:00:00Z
6020297,Modesto López Otero,1885-02-24T00:00:00Z,1962-12-23T00:00:00Z
7287147,Ralph Adams Cram,1863-12-16T00:00:00Z,1942-09-22T00:00:00Z
5932291,Joaquín Otamendi,1874-01-01T00:00:00Z,1960-06-11T00:00:00Z
6140884,James Paine,1717-10-09T00:00:00Z,1789-01-01T00:00:00Z
7679026,Talbot Hobbs,1864-08-24T00:00:00Z,1938-04-21T00:00:00Z
6014941,Eric Nordewall,1753-07-02T00:00:00Z,1835-05-02T00:00:00Z
6015864,Johan Nordquist,1855-01-01T00:00:00Z,1912-01-01T00:00:00Z
6015810,Miguel Ángel Roca,1940-01-01T00:00:00Z,
6015810,Miguel Ángel Roca,1936-04-12T00:00:00Z,
7790137,Thomas Grainger,1794-11-12T00:00:00Z,1852-07-25T00:00:00Z
7790261,Thomas H. Atherton,1884-01-16T00:00:00Z,1978-02-01T00:00:00Z
7790416,Thomas Hardwick,1752-01-01T00:00:00Z,1829-01-01T00:00:00Z
7616962,Stiles O. Clements,1883-03-02T00:00:00Z,1966-01-15T00:00:00Z
7637982,Sumner Hunt,1865-05-08T00:00:00Z,1938-11-19T00:00:00Z
7619928,"Wilbraham Egerton, 1st Earl Egerton",1832-01-17T00:00:00Z,1909-03-16T00:00:00Z
7660043,Sydney Mitchell,1856-01-07T00:00:00Z,1930-10-13T00:00:00Z
7652072,Sven Risom,1880-11-03T00:00:00Z,1971-03-24T00:00:00Z
7677131,Takamasa Yoshizaka,1917-02-13T00:00:00Z,1980-12-17T00:00:00Z
7668576,T. P. Figgis,1858-01-01T00:00:00Z,1948-01-01T00:00:00Z
6241026,John J. Donovan,1942-02-12T00:00:00Z,
6241102,John J. Huddart,1856-01-01T00:00:00Z,1930-01-01T00:00:00Z
6019112,Emil Nyberg,1867-09-16T00:00:00Z,1939-12-26T00:00:00Z
6019084,Bernt Nyberg,1927-03-19T00:00:00Z,1978-01-06T00:00:00Z
6019283,Hakkı Atamulu,1912-01-01T00:00:00Z,2006-01-01T00:00:00Z
6016899,Johannes Norlander,1974-01-01T00:00:00Z,
6016402,Ärland Noreen,1888-02-18T00:00:00Z,1970-09-14T00:00:00Z
6239884,Folke Wickström,1939-07-17T00:00:00Z,2018-03-26T00:00:00Z
6240205,John Hubbard Sturgis,1834-08-05T00:00:00Z,1888-02-14T00:00:00Z
6240419,John Hungerford Pollen,1820-01-01T00:00:00Z,1902-01-01T00:00:00Z
6020726,Per Axel Nyström,1793-02-23T00:00:00Z,1868-12-31T00:00:00Z
6241182,John J. McMahon,1875-01-01T00:00:00Z,1958-01-01T00:00:00Z
6241182,John J. McMahon,1875-01-01T00:00:00Z,1956-01-13T00:00:00Z
6241426,John Jacob Zink,1886-06-01T00:00:00Z,1952-08-15T00:00:00Z
6129387,James Barney Marsh,1856-01-01T00:00:00Z,1936-01-01T00:00:00Z
6020524,Axel Fredrik Nyström,1832-03-19T00:00:00Z,1894-06-28T00:00:00Z
5931632,Joaquín María Belda Ibáñez,1839-04-19T00:00:00Z,1912-02-21T00:00:00Z
6241488,John James,1673-01-01T00:00:00Z,1746-05-15T00:00:00Z
6128314,James A. Wetmore,1863-01-01T00:00:00Z,1940-01-01T00:00:00Z
5937242,Josué Smith Solar,1867-01-01T00:00:00Z,1938-01-01T00:00:00Z
6128494,Silvestre Pérez,1767-01-01T00:00:00Z,1825-02-17T00:00:00Z
6015864,Johan Nordquist,1855-10-05T00:00:00Z,1912-01-01T00:00:00Z
5939427,José Enrique Marrero Regalado,1897-02-06T00:00:00Z,1956-01-17T00:00:00Z
5932619,Jodoco Ricke,1498-10-29T00:00:00Z,1575-08-02T00:00:00Z
5934102,Hugo Kuehne,1884-02-20T00:00:00Z,1963-11-23T00:00:00Z
7291610,Randall Stout,1958-05-06T00:00:00Z,2014-07-11T00:00:00Z
7288178,Ralph Tubbs,1912-01-09T00:00:00Z,1996-11-23T00:00:00Z
6129297,James Balfour,1854-01-01T00:00:00Z,1917-01-01T00:00:00Z
7287756,Ralph Knott,1878-05-03T00:00:00Z,1929-01-25T00:00:00Z
7287928,Ralph Oscar Yeager,1892-08-16T00:00:00Z,1960-05-06T00:00:00Z
7287998,Ralph Rapson,1914-09-13T00:00:00Z,2008-03-29T00:00:00Z
6130732,James C. Holland,1853-01-01T00:00:00Z,
7308705,Reginald Wycliffe Geare,1890-02-25T00:00:00Z,1927-08-20T00:00:00Z
7308688,Reginald Fairlie,1883-03-07T00:00:00Z,1952-10-27T00:00:00Z
7308663,Reginald Davis Johnson,1882-07-19T00:00:00Z,1952-01-01T00:00:00Z
7310395,Reinier de Graaf,1964-06-30T00:00:00Z,
6020796,Usko Nyström,1861-09-06T00:00:00Z,1925-01-06T00:00:00Z
5932531,Joaquín de Vargas y Aguirre,1855-09-28T00:00:00Z,1935-01-31T00:00:00Z
5932434,Lars-Erik Lallerstedt,1910-05-28T00:00:00Z,1978-03-01T00:00:00Z
6037450,Inshō Dōmoto,1891-12-25T00:00:00Z,1975-09-05T00:00:00Z
6042540,Alfred Persson,1879-01-01T00:00:00Z,1963-01-01T00:00:00Z
6036699,Nevzat Erol,1901-01-01T00:00:00Z,2003-12-13T00:00:00Z
7701077,Teodoro Ardemans,1664-01-01T00:00:00Z,1726-02-15T00:00:00Z
7701077,Teodoro Ardemans,1661-01-01T00:00:00Z,1726-02-15T00:00:00Z
6028968,Birger Oppman,1818-03-31T00:00:00Z,1876-01-01T00:00:00Z
6028135,Torbjörn Olsson,1916-12-13T00:00:00Z,1998-12-05T00:00:00Z
6028968,Birger Oppman,1818-01-01T00:00:00Z,1876-01-01T00:00:00Z
6029370,Henning Orlando,1914-08-04T00:00:00Z,2003-06-20T00:00:00Z
7298984,Raymond M. Kennedy,1891-01-01T00:00:00Z,1976-05-11T00:00:00Z
7298760,Raymond F. Almirall,1869-01-01T00:00:00Z,1939-01-01T00:00:00Z
7324576,Richard C. Watkins,1858-08-22T00:00:00Z,1941-04-10T00:00:00Z
6130562,James Burton,1761-01-01T00:00:00Z,1837-01-01T00:00:00Z
6130483,James Bunstone Bunning,1802-10-06T00:00:00Z,1863-11-02T00:00:00Z
6130289,James Brooks,1825-01-01T00:00:00Z,1901-01-01T00:00:00Z
7322662,Ricardo Gutierrez,1995-01-01T00:00:00Z,
7660146,Sydney Smirke,1798-01-01T00:00:00Z,1877-12-08T00:00:00Z
5932379,Joaquín Sainz de los Terreros Gómez,1890-01-01T00:00:00Z,1948-12-03T00:00:00Z
7698573,Temple Hoyne Buell,1895-01-01T00:00:00Z,1990-01-01T00:00:00Z
7698573,Temple Hoyne Buell,1895-01-01T00:00:00Z,1990-01-05T00:00:00Z
7689985,Taylor Hardwick,1925-07-15T00:00:00Z,2014-09-27T00:00:00Z
7668191,T. Charles Gaastra,1879-01-01T00:00:00Z,1947-01-01T00:00:00Z
7667980,T.D. Allen,1829-01-01T00:00:00Z,1924-01-01T00:00:00Z
6033105,Ingress Bell,1837-01-01T00:00:00Z,1914-01-01T00:00:00Z
7698613,Temple Lushington Moore,1856-06-07T00:00:00Z,1920-06-30T00:00:00Z
6044761,Norbert Maillart,1856-06-06T00:00:00Z,1928-07-22T00:00:00Z
6044614,Ragıp Buluç,1940-01-01T00:00:00Z,
5939498,José Espiau y Muñoz,1879-11-14T00:00:00Z,1938-05-07T00:00:00Z
6131910,James Crawford Neilson,1816-10-14T00:00:00Z,1900-12-21T00:00:00Z
6132831,"James Dredge, Sr.",1794-01-01T00:00:00Z,1863-01-01T00:00:00Z
6133240,James E. Ware,1846-01-01T00:00:00Z,1918-04-14T00:00:00Z
6133310,James Edmeston,1791-09-10T00:00:00Z,1867-01-07T00:00:00Z
6130870,James Caldwell Prestwich,1852-01-01T00:00:00Z,1940-01-01T00:00:00Z
6132051,James Curley,1796-10-26T00:00:00Z,1889-07-24T00:00:00Z
6283347,Joseph Gandy,1771-09-02T00:00:00Z,1843-12-25T00:00:00Z
7782097,Theodore Wells Pietsch I,1869-10-02T00:00:00Z,1930-01-01T00:00:00Z
7702480,Terje Moe,1933-11-04T00:00:00Z,2009-07-24T00:00:00Z
7756163,The Parkinsons,1861-12-12T00:00:00Z,
6251088,John Oates,1793-01-01T00:00:00Z,1831-01-01T00:00:00Z
6251206,John Oldrid Scott,1841-01-01T00:00:00Z,1913-01-01T00:00:00Z
7682192,Tanabe Sakuro,1861-01-01T00:00:00Z,1944-09-05T00:00:00Z
7682192,Tanabe Sakuro,1861-01-01T00:00:00Z,1944-01-01T00:00:00Z
7684026,Tanya Moiseiwitsch,1914-12-03T00:00:00Z,2003-02-18T00:00:00Z
7684026,Tanya Moiseiwitsch,1914-12-03T00:00:00Z,2003-02-19T00:00:00Z
7679452,John Jones,1810-01-19T00:00:00Z,1869-10-01T00:00:00Z
7682192,Tanabe Sakuro,1861-12-02T00:00:00Z,1944-09-05T00:00:00Z
7682192,Tanabe Sakuro,1861-12-02T00:00:00Z,1944-01-01T00:00:00Z
5934160,Jonás Larguía,1832-01-01T00:00:00Z,1891-01-01T00:00:00Z
5934811,Adrian Langendal,1904-05-26T00:00:00Z,1970-11-02T00:00:00Z
5934699,Rudolf Lange,1874-10-04T00:00:00Z,1927-12-01T00:00:00Z
5935382,Jorge Kálnay,1894-01-01T00:00:00Z,1957-01-01T00:00:00Z
5943769,José María de la Vega Samper,1900-08-25T00:00:00Z,1980-06-07T00:00:00Z
7781689,Theodore B. Wells,1889-01-01T00:00:00Z,1976-01-01T00:00:00Z
7781744,Theodore Cooper,1839-01-13T00:00:00Z,1919-08-24T00:00:00Z
6034051,Per Wilhelm Palmroth,1765-01-01T00:00:00Z,1825-01-01T00:00:00Z
6033973,Inigo Thomas,1865-12-25T00:00:00Z,1950-01-01T00:00:00Z
7781510,Theo Wiederspahn,1878-02-19T00:00:00Z,1952-11-12T00:00:00Z
7781440,Theo Crosby,1925-04-03T00:00:00Z,1994-09-12T00:00:00Z
7079909,"Ogden Codman, Jr.",1863-01-19T00:00:00Z,1951-01-08T00:00:00Z
7071897,O'Neil Ford,1905-12-03T00:00:00Z,1982-07-20T00:00:00Z
6284776,Joseph Ladd Neal,1867-01-01T00:00:00Z,
6285595,Joseph Molitor,1874-02-14T00:00:00Z,1917-08-26T00:00:00Z
6285565,Joseph Miller Huston,1866-02-23T00:00:00Z,1940-01-01T00:00:00Z
6285519,Joseph Merrill Currier,1820-01-01T00:00:00Z,1884-04-22T00:00:00Z
6025019,Johannes Olivegren,1926-06-21T00:00:00Z,1989-09-04T00:00:00Z
6023567,Edward Ohlsson,1859-01-01T00:00:00Z,1925-01-01T00:00:00Z
5940216,José Guardiola Picó,1836-01-01T00:00:00Z,1909-01-01T00:00:00Z
5940775,José Joaquín González Edo,1894-01-01T00:00:00Z,1989-11-12T00:00:00Z
5941891,José López Sallaberry,1858-12-16T00:00:00Z,1927-06-22T00:00:00Z
7322868,Ricardo de Jaxa Malachowski,1887-01-01T00:00:00Z,1972-12-06T00:00:00Z
6284111,Joseph Hubert McGuire,1866-01-21T00:00:00Z,1947-04-28T00:00:00Z
7781891,Theodore Link,1850-03-17T00:00:00Z,1923-11-12T00:00:00Z
7781823,Theodore Heuck,1830-01-01T00:00:00Z,1877-01-01T00:00:00Z
7324712,Richard Charles Sutton,1834-01-01T00:00:00Z,1915-01-01T00:00:00Z
7035080,Nikita Lazarev,1866-01-01T00:00:00Z,1932-01-01T00:00:00Z
7035576,Nikola Lazarov,1870-04-01T00:00:00Z,1942-06-14T00:00:00Z
7052410,Norman Jewson,1884-02-12T00:00:00Z,1975-08-28T00:00:00Z
7060667,Salo Hershman,1935-01-01T00:00:00Z,
7053023,Normand Smith Patton,1852-07-10T00:00:00Z,1915-03-15T00:00:00Z
7052339,Norman Hill,1933-04-22T00:00:00Z,
7052381,Norman Isham,1864-01-01T00:00:00Z,1943-01-01T00:00:00Z
7324630,Richard Carpenter,1841-07-01T00:00:00Z,1893-04-18T00:00:00Z
6130216,James Bridges,1725-01-01T00:00:00Z,1763-01-01T00:00:00Z
6129799,James Bird,1798-01-01T00:00:00Z,1892-12-11T00:00:00Z
7040908,Nisan Bak,1815-01-01T00:00:00Z,1889-01-01T00:00:00Z
7041624,Nitza Metzger-Szmuk,1945-01-01T00:00:00Z,
7039109,Aryeh Elhanani,1898-01-01T00:00:00Z,1985-12-04T00:00:00Z
7046409,Werner Joseph Wittkower,1903-05-12T00:00:00Z,1997-12-11T00:00:00Z
6318224,Gyo Obata,1923-02-28T00:00:00Z,
6317860,Justin Matthews,1876-01-01T00:00:00Z,1955-01-01T00:00:00Z
6311515,Jun Mitsui,1955-01-01T00:00:00Z,
6251957,John Parks Almand,1885-05-08T00:00:00Z,1969-03-24T00:00:00Z
5941692,Juan de Rasines,1490-01-01T00:00:00Z,1542-01-01T00:00:00Z
5941034,José Llambías,1922-01-01T00:00:00Z,2011-09-22T00:00:00Z
5941304,José Luis Fernández del Amo,1914-01-01T00:00:00Z,1995-08-19T00:00:00Z
6286523,Joseph Reed,1823-01-01T00:00:00Z,1890-04-29T00:00:00Z
6042627,Nicolás de Bussy,1640-01-01T00:00:00Z,1706-01-01T00:00:00Z
6043555,Per Persson,1947-01-01T00:00:00Z,1977-05-21T00:00:00Z
6042655,Nicolás de Vergara el Viejo,1550-01-01T00:00:00Z,1574-08-11T00:00:00Z
6043555,Per Persson,1913-12-25T00:00:00Z,1977-05-21T00:00:00Z
7324711,Richard Charles Hussey,1806-01-01T00:00:00Z,1887-01-01T00:00:00Z
6287325,Joseph T. Parkinson,1782-01-01T00:00:00Z,1855-01-01T00:00:00Z
6287682,Joseph W. McCarthy,1884-06-22T00:00:00Z,1965-01-01T00:00:00Z
6253863,John R. Hamilton,1940-01-08T00:00:00Z,
6254264,John Raphael Rodrigues Brandon,1817-04-05T00:00:00Z,1877-10-08T00:00:00Z
6251404,John Otto,1870-12-30T00:00:00Z,1952-06-19T00:00:00Z
6251801,John Palmer,1738-01-01T00:00:00Z,1817-07-19T00:00:00Z
6251812,John Palmer,1785-01-28T00:00:00Z,1846-08-23T00:00:00Z
6251415,John Outram,1934-06-21T00:00:00Z,
6284311,Joseph Jacobberger,1869-03-19T00:00:00Z,1930-03-18T00:00:00Z
5939751,José Forteza,1891-01-01T00:00:00Z,1960-01-01T00:00:00Z
5940179,Gustaf Laurelius,1885-02-02T00:00:00Z,1964-09-10T00:00:00Z
5939985,José García Bryce,1928-11-01T00:00:00Z,2020-01-01T00:00:00Z
5939985,José García Bryce,1928-01-01T00:00:00Z,2020-01-01T00:00:00Z
5939544,José Eugenio Ribera,1864-10-06T00:00:00Z,1936-05-17T00:00:00Z
7323821,Richard Atkinson Abbot,1883-01-06T00:00:00Z,1954-05-20T00:00:00Z
7323604,Richard A. Waite,1848-05-14T00:00:00Z,1911-01-07T00:00:00Z
7037405,Nils Slaatto,1923-06-22T00:00:00Z,2001-03-16T00:00:00Z
7085838,Ole Falkentorp,1886-02-18T00:00:00Z,1948-08-21T00:00:00Z
7085957,Ole Øvergaard,1893-11-29T00:00:00Z,1972-06-30T00:00:00Z
7085937,Ole Singstad,1882-06-29T00:00:00Z,1969-12-08T00:00:00Z
7068743,Nugent Francis Cachemaille-Day,1896-01-01T00:00:00Z,1976-01-01T00:00:00Z
7061264,Albert Jensen,1847-12-25T00:00:00Z,1913-06-26T00:00:00Z
5944063,José Miguel de la Quadra-Salcedo,1891-11-06T00:00:00Z,1952-06-27T00:00:00Z
7324975,Richard Cromwell Carpenter,1812-10-21T00:00:00Z,1855-03-27T00:00:00Z
7324918,Richard Cotsman Wright,1860-01-01T00:00:00Z,1927-01-01T00:00:00Z
7325403,Richard E. Schmidt,1865-01-01T00:00:00Z,1958-01-01T00:00:00Z
7106160,Oscar Nitzchke,1900-08-29T00:00:00Z,1991-02-11T00:00:00Z
7106160,Oscar Nitzchke,1900-01-01T00:00:00Z,1991-02-11T00:00:00Z
7106236,Oscar Ruffini,1858-04-10T00:00:00Z,1957-01-18T00:00:00Z
6286911,Joseph Schwartz,1858-01-01T00:00:00Z,1927-12-26T00:00:00Z
5945712,Endre Lekve,1833-08-10T00:00:00Z,1882-02-10T00:00:00Z
6287723,Joseph W. Yost,1847-01-01T00:00:00Z,1923-01-01T00:00:00Z
7106310,Oscar Wenderoth,1871-01-01T00:00:00Z,1938-01-01T00:00:00Z
5943365,José María Pérez Carasa,1889-01-01T00:00:00Z,1962-03-04T00:00:00Z
5943283,José María Otamendi Machimbarrena,1885-01-02T00:00:00Z,1959-03-05T00:00:00Z
7108033,Osvald Polívka,1859-05-24T00:00:00Z,1931-04-30T00:00:00Z
6255909,John Rudolph Niernsee,1814-01-01T00:00:00Z,1885-01-01T00:00:00Z
6385221,Keith Williams,1958-04-21T00:00:00Z,
6386106,Antonio Delgado y Roig,1902-11-21T00:00:00Z,2002-02-19T00:00:00Z
6252881,John Pidgeon,1926-07-15T00:00:00Z,2016-06-02T00:00:00Z
6310240,Juliusz Żórawski,1898-10-02T00:00:00Z,1967-11-24T00:00:00Z
6256355,John S. Norris,1804-01-01T00:00:00Z,1876-01-01T00:00:00Z
6256410,John S. Van Bergen,1885-10-02T00:00:00Z,1969-12-20T00:00:00Z
6331704,August Svensson,1886-01-01T00:00:00Z,1935-01-01T00:00:00Z
6331704,August Svensson,1880-01-01T00:00:00Z,1935-01-01T00:00:00Z
6373068,Karol Schayer,1900-12-25T00:00:00Z,1971-03-15T00:00:00Z
6361330,Ignasi de Solà-Morales,1942-08-24T00:00:00Z,2001-03-12T00:00:00Z
6371786,Karl Fischer,1949-02-22T00:00:00Z,2019-03-12T00:00:00Z
6329939,Ernst Stenhammar,1859-03-26T00:00:00Z,1927-03-09T00:00:00Z
6331637,Sven Malm,1844-06-16T00:00:00Z,1895-10-20T00:00:00Z
6389026,Kendrick Bangs Kellogg,1934-01-01T00:00:00Z,
6389169,Kengal Hanumanthaiah,1908-02-14T00:00:00Z,1980-12-01T00:00:00Z
6389169,Kengal Hanumanthaiah,1908-02-06T00:00:00Z,1980-12-01T00:00:00Z
6389181,Gabriel Batllevell i Tort,1825-12-24T00:00:00Z,1910-08-19T00:00:00Z
6286297,Joseph Plottel,1883-01-01T00:00:00Z,1965-01-01T00:00:00Z
6285757,Joseph Nathaniel French,1888-10-24T00:00:00Z,1975-02-28T00:00:00Z
6286232,Joseph Philippe Karam,1923-03-19T00:00:00Z,1976-04-09T00:00:00Z
6285597,Joseph Moir,1809-01-01T00:00:00Z,1874-01-01T00:00:00Z
6285833,Joseph Northrup,1860-01-01T00:00:00Z,1940-05-24T00:00:00Z
6374223,Kashef Mahboob Chowdhury,1970-01-01T00:00:00Z,
6376163,Katharine Budd,1860-09-09T00:00:00Z,1951-07-10T00:00:00Z
6383451,Kegham Kavafyan,1888-01-01T00:00:00Z,1959-11-30T00:00:00Z
7052146,Norman Day,1947-03-25T00:00:00Z,
7050710,Fritz Kornberg,1890-01-14T00:00:00Z,1944-09-18T00:00:00Z
7049251,Nonda Katsalidis,1951-01-01T00:00:00Z,
7051363,Mordechai Ben-Horin,1930-10-18T00:00:00Z,2020-10-23T00:00:00Z
5944480,Lars Johan Lehming,1871-01-22T00:00:00Z,1940-11-22T00:00:00Z
5945532,José Segundo de Lema,1823-01-01T00:00:00Z,1891-11-30T00:00:00Z
6255100,John Robert Dillon,1900-01-01T00:00:00Z,1948-01-01T00:00:00Z
6255331,John Rochester Thomas,1848-06-18T00:00:00Z,1901-08-28T00:00:00Z
6254407,John Rebecca,1772-01-01T00:00:00Z,1847-01-01T00:00:00Z
6254535,Enrique Aberg,1841-12-24T00:00:00Z,1922-09-17T00:00:00Z
7037375,Nils Olsson,1891-03-10T00:00:00Z,1951-09-21T00:00:00Z
7035758,Nikolai Bayev,1875-10-06T00:00:00Z,1952-08-05T00:00:00Z
6257464,John Shaw,1803-05-17T00:00:00Z,1870-07-09T00:00:00Z
6257406,Ivan Örtendahl,1870-02-26T00:00:00Z,1935-08-21T00:00:00Z
6256614,John Sanders,1768-01-01T00:00:00Z,1826-01-01T00:00:00Z
6257467,John Shaw,1776-01-01T00:00:00Z,1832-01-01T00:00:00Z
6257290,John Semple,1801-01-01T00:00:00Z,1882-01-01T00:00:00Z
6395862,Kevin Borland,1926-10-28T00:00:00Z,2000-01-01T00:00:00Z
6396680,Kevin Kennon,1958-07-12T00:00:00Z,
7087553,Oliver Green Traphagen,1854-09-03T00:00:00Z,1932-10-21T00:00:00Z
7088473,Olof Hanson,1862-09-10T00:00:00Z,1933-09-08T00:00:00Z
6260094,John Thomas Rowland Jr.,1871-10-01T00:00:00Z,1945-01-22T00:00:00Z
6259924,John T. Blair,1885-01-01T00:00:00Z,1976-01-01T00:00:00Z
6259537,John Stuart McCaig,1823-01-01T00:00:00Z,1902-01-01T00:00:00Z
6259637,John Sulman,1849-08-29T00:00:00Z,1934-08-18T00:00:00Z
6355677,Georg Reinhold Schmaeling,1840-11-14T00:00:00Z,1915-10-17T00:00:00Z
6394766,Kerstin Thompson,1965-01-01T00:00:00Z,
6394544,Kerry Hill,1943-01-01T00:00:00Z,2018-08-26T00:00:00Z
6253111,John Pollard Seddon,1827-09-19T00:00:00Z,1906-02-01T00:00:00Z
6252927,John Pinch the younger,1796-01-01T00:00:00Z,1849-01-01T00:00:00Z
6252925,John Pinch the elder,1769-01-01T00:00:00Z,1827-01-01T00:00:00Z
6290040,Joshua Major,1786-01-01T00:00:00Z,1866-01-01T00:00:00Z
6289944,Joshua Jebb,1793-05-08T00:00:00Z,1863-06-26T00:00:00Z
6290134,Joshua Ramus,1969-08-11T00:00:00Z,
6287845,Joseph Welland,1798-05-06T00:00:00Z,1860-03-06T00:00:00Z
6292377,José Grases Riera,1850-01-01T00:00:00Z,1919-01-01T00:00:00Z
6257936,Carl Österman,1859-01-11T00:00:00Z,1938-12-16T00:00:00Z
6258005,Josef Östlihn,1882-11-30T00:00:00Z,1941-04-06T00:00:00Z
5958033,Simon Lindsjö,1886-01-01T00:00:00Z,1952-07-24T00:00:00Z
